0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
United States,2014-06-30,Staffing,"Medical Staffing Network Holdings, Inc.",48.1,Add-on Acquisition,"Cross Country Healthcare, Inc., 5201 Congress Avenue Suite 100B, Boca Raton, Florida, 33487, United States, (561) 998-2232, www.crosscountryhealthcare.com",CCRN,55.7,60.5,1.958072123708878,1.8448852939125584,2.117692497837103,2.208387956188946,1.4998768074654676,1.5957131091673291,1.5642112362225031,0.969964865514638,0.9146451033243486,,,,-0.05069072957552705,0.0054207534065395645,0.005452667368095238,0.004971978433566692,-0.0068969921450922796,-0.1908653846153846,-0.9210121012101209,-8.021622878400372,-16.335147190008918,28.819005405405413,27.004140752005874,31.66787011494253,-10.039130981971494,102.7165233137166,56.58490774444585,12.910162876869352,2.456718612852061,3.2219243439736456,2.9807128924975035,2.0426883575366213,-36.91700798333912,28.58952938952939,19.08360326800152,11.988487758992006,0.5164467284425202,0.5913333098781504,0.5408421701736095,0.5598521006926783,2014,6,10.23,31190000.0,319073700.0,4995000.0,70467000.0,384545700.0,14.4,31514000.0,453801600.0,2453000.0,81803000.0,533151600.0,14.03,32132000.0,450811960.0,20630000.0,84760000.0,514941960.0,13.83,35018000.0,484298940.0,25537000.0,92259000.0,551020940.0
United States,2014-06-12,Real Estate,Imperial Center - five Class A industrial buildings,44.0,Add-on Acquisition,"Liberty Property Trust, 650 East Swedesford Road, Suite 400, Wayne, Pennsylvania, 19087, United States, (610) 648-1700, www.libertyproperty.com",LPT,55.7,60.5,,,,,1.1883277735574858,1.2207321616038471,0.9953386162349336,1.0858327395219278,-0.9868035190615836,-1.4380597014925374,-1.40625,-0.7806122448979592,0.2122129699722433,0.3022997032640949,0.4635060934779697,0.35551542095026395,0.017639714625445897,0.013222903885480572,0.00569488587113551,0.007784290738569755,14.871332043478406,12.317515144723572,11.802668337373154,15.888548404179886,27.353694355208805,18.331159663865552,15.501079035874438,21.087849805171803,1.968613138686131,1.4774682515493245,1.841507957647999,1.9281920062188247,-20.94297259311314,-26.409297820823245,-30.222868852459012,-17.447538100820633,7.52002271006813,5.394183976261128,7.406970670952189,8.270491803278688,2014,6,40.3,147900000.0,5960370000.0,69300000.0,3163400000.0,9054470000.0,29.32,148800000.0,4362816000.0,35400000.0,3147000000.0,7474416000.0,37.65,146900000.0,5530785000.0,43600000.0,2556900000.0,8044085000.0,40.36,147500000.0,5953100000.0,11900000.0,2909500000.0,8850700000.0
United States,2014-06-16,Internet Software and Services,"Kigo, Inc.",32.0,Add-on Acquisition,"RealPage, Inc., 2201 Lakeside Boulevard, Richardson, Texas, 75082, United States, (972) 820-3000, www.realpage.com",RP,55.7,60.5,1.0056225185426189,1.0306296349612485,1.1873171354784116,0.9269225339208848,0.7382140032848713,0.9090126572972445,1.0482686744827334,2.0212562889165633,,,,,-0.04105044852194161,-0.02788354819431401,0.04837994254815816,0.022715112457765932,0.3813452158728247,0.2943968156766687,0.3942370661427636,0.9752640902827898,53.469438049839184,27.024344281642065,26.910725802736444,46.10582424618136,-134.96281000584,-160.48283901063138,139.62963963963963,10534.880636604776,4.217433876756496,4.531541574259003,6.042248085184907,7.913623910336238,42.468848698315476,23.62091732132593,38.127650676506775,45.35141307450756,3.4275231305818057,3.1574549859130876,4.092094563197026,5.9193278914038485,2014,6,18.01,76991000.0,1386607910.0000002,26936000.0,20000000.0,1379671910.0000002,19.29,76689000.0,1479330810.0,30911000.0,40000000.0,1488419810.0,30.25,76854000.0,2324833500.0,104886000.0,116657000.0,2336604500.0,50.0,79433000.0,3971650000.0,69343000.0,634460000.0,4536767000.0
United States,2014-06-03,Internet Software and Services,"InstaEDU, Inc.",30.0,Add-on Acquisition,"Chegg, Inc., 3990 Freedom Circle, Santa Clara, California, 95054, United States, (408) 855-5700, www.chegg.com",CHGG,55.7,60.5,1.6609061886419159,2.367361123487373,1.7312762319291155,4.44004421775304,0.2877393814032375,0.2608720112517581,0.3096030891371052,0.14286225713569714,,,,,-0.21194225721784776,-0.19155996058041036,-0.15954189460427404,-0.07245575654928528,-0.002879256965944273,-0.0256188183125184,-0.04210863880803197,-0.09750554623667552,31.10499029583015,-155.90782429649963,-33.736818342985465,2136.3968030690535,-8.513104166666666,-8.504381016720151,-15.344382530476981,-84.57216881131983,2.233008626028667,2.1791383749864757,2.9207279477694317,4.3864586689578635,-11.162015903848488,-12.392803701516044,-1017.6192150706436,68.59862832920098,1.8098725393700787,1.6708344808592674,2.551156834192609,6.725229156375213,2014,6,6.63,83205000.0,551649150.0,56117000.0,33346000.0,528878150.0,5.8,86818000.0,503544400.0,67029000.0,17800000.0,454315400.0,7.16,90534000.0,648223440.0,77329000.0,0.0,570894440.0,17.15,100022000.0,1715377299.9999998,126457000.0,81742000.0,1670662299.9999998
United Kingdom,2014-06-04,Medical Products,PuriCore International Ltd.,26.9,Divestiture,"Cantel Medical Corp., 150 Clove Road, 9th Floor, Little Falls, New Jersey, 07424, United States, (973) 890-7220, www.cantelmedical.com",CMD,55.7,60.5,2.4648340576550023,2.6670961712732217,2.3121606892614315,2.4103147622659886,0.4679010858435137,0.436260706829008,0.528560424323789,0.5009066062008047,-6.5450101832993886,-6.8638159423657905,-5.78133102852204,-5.097672446287222,0.14037241661551053,0.13485037274072395,0.14130168257478318,0.13793681028673374,0.3694752186588921,0.3706212019792364,0.3617336129712236,0.3280995547522898,17.07771579821989,20.377117257246045,26.1609615051755,23.255366432980534,34.302630468612016,42.61474127266908,51.958540696013536,45.6594146929306,4.0665849846155755,5.025427567974809,6.855801198028259,6.2204211652504515,29.278033141292305,44.126639780788175,50.75140341726161,40.17204543378365,3.0392958855962764,3.616796851435212,4.686042813289257,4.231705615805609,2014,6,36.0469,41204761.0,1485303899.2909,31781000.0,80500000.0,1534022899.2909,49.4331,41338793.0,2043504688.2483,31720000.0,78500000.0,2090284688.2483,74.8203,41634027.0,3115070390.3481,28367000.0,116000000.0,3202703390.3481,78.0776,41741520.0,3259077701.952,36584000.0,126000000.0,3348493701.952
Canada,2014-06-04,Environmental,Veolia E.S. Matières Résiduelles Inc. (dba Veolia Solid Waste Canada),19.0,Add-on Acquisition,"TFI International Inc., 8801 Trans-Canada Highway, Suite 500, Saint-Laurent, Quebec, H4S 1Z6, Canada, (514) 331-4000, www.tfiintl.com",TFII,55.7,60.5,0.83331149259599,0.7660646338895001,1.0986353303207563,1.2177545496966868,2.3403924616281335,2.2878743045362344,1.7606889932471803,1.634135241858664,-8.970588235294116,-4.772603724419884,-6.9749647390691125,-1.6657926090100776,0.048913775002019,0.04981675673945362,0.05051440819952658,0.024258002312805973,0.2955421023665383,0.27408396262129153,0.22756982457175734,0.30246450667257513,12.914592949640285,7.7726981479436565,4.8570960221786414,9.136641328475537,17.553220015637223,9.093810853533776,3.9264153235143744,14.454952025622196,2.1809372838546723,1.446666995469022,1.7216280712974326,1.6137871738617957,10.471347201492538,5.5595607177099895,11.210999987491016,38.73713336879601,0.6043709693918754,0.3688104472527655,0.6238814953657053,0.4720929324271192,2014,6,22.1406,101400000.0,2245056840.0,0.0,1345200000.0,3590256840.0,14.5721,101993890.0,1486265164.469,0.0,1029423000.0,2515688164.469,26.2902,95520490.0,2511252786.198,3654000.0,1544317000.0,4051915786.198,24.6148,92777880.0,2283708960.624,0.0,1455361000.0,3739069960.624
Brazil,2014-06-09,Machinery,Bombas Leão S/A,18.51,Add-on Acquisition,"Franklin Electric Co., Inc., 9255 Coverdale Road, Fort Wayne, Indiana, 46809, United States, (260) 824-2900, www.franklin-electric.com",FELE,55.7,60.5,,2.3347952562094427,3.0283954628087177,2.395805629094636,,0.8026388981971718,0.7861054330285101,0.6917735782272924,,-2.6153888643393723,-13.747826086956522,-5.059037514209928,,0.08561268285140827,0.09332236305076208,0.09297374276497032,,0.2101490474120152,0.1462648871588118,0.2485394934360867,,12.220967189353011,10.16103505359118,13.87654279029032,,22.703701114517376,16.803266570703954,26.41053722179585,,2.6554094229609277,2.1978021875560336,2.94691382516695,,134.0370906630582,16.691827541126486,62.06119026149684,,1.5125876593969902,1.3252068334337022,1.8355047386055223,2014,6,,,,,,,32.8808,48200000.0,1584854560.0,59141000.0,143695000.0,1669408560.0,25.7503,47600000.0,1225714280.0,81561000.0,187806000.0,1331959280.0,43.9314,47000000.0,2064775799.9999998,67233000.0,125596000.0,2123138799.9999998
United States,2014-06-30,Software,"Grow Mobile, Inc.",17.0,Add-on Acquisition,"Perion Network Ltd., Building A, 4th Floor, Holon, 5885849, Israel, 972 7 3398 1000, www.perion.com",PERI,55.7,60.5,2.4252560039010116,1.3507057444314186,1.3119363395225463,1.404264470935234,0.4477371675264332,1.2132938344750972,0.7701783380736413,0.9809371656594279,,,,,0.1348155922733201,-0.3075809006562571,0.009782796345198436,-0.2977524399056886,0.1828190890529891,-0.01025603296056504,0.06928104575163399,0.10818828144152977,1.6955914326246684,6.975560838894669,5.023447325215487,4.434390733281019,5.224375284173165,-2.544327265974336,693.2332462686568,-1.1085446111554005,0.9095196117025818,0.874141811076027,0.6694398229110616,0.5830252916172686,3.658258599084369,15.14398587776333,5.720028017241379,2.8149472842134657,0.5755627822838929,0.7906127046843177,0.4454685272096012,0.29436195513639385,2014,6,9.84,22737713.0,223739095.92,101183000.0,50752000.0,173308095.92,7.35,23766786.0,174685877.1,17519000.0,117733000.0,274899877.1,5.46,25520125.0,139339882.5,23962000.0,68204000.0,183581882.5,3.12,25849697.0,80651054.64,31567000.0,52632000.0,101716054.64
United States,2014-06-30,Financial Services,Bank of Commerce,10.1,Add-on Acquisition,"HomeTrust Bancshares, Inc., 10 Woodfin Street, Asheville, North Carolina, 28801, United States, (828) 259-3939, www.htb.com",,55.7,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,6,,,,,,,,,,,,,,,,,,,,,,,,
United States,2014-06-23,Life Science,Gentris LLC,4.75,Add-on Acquisition,"Cancer Genetics, Inc., 201 Route 17 North, 2nd Floor, Rutherford, New Jersey, 07070, United States, (201) 528-9200, www.cancergenetics.com",CGIX,55.7,60.5,7.2776379460842895,2.8583882412569688,2.120586637696904,1.1815682281059063,0.36324215567797546,0.4805706151376564,0.6560256009990634,0.95109284513357,,,,,-1.8621799931172356,-1.184478935698448,-0.5842360161188953,-0.7884001236221284,0.12373888412107555,0.0554099588169225,0.0,0.09055272442179538,-120.60991994258465,-40.87988844127673,-78.32484199167565,-65.908014571949,-129.27901686122385,-39.94913793103449,-64.7367272036955,-59.37643678160919,62.26763442556496,24.421764545537147,39.924855604121134,46.32094152811507,-155.44473236147456,-54.6889175257732,-55.418986998916566,-82.7955122211834,210.9518643075713,44.6969733924612,37.82152759806277,42.573400638714325,2014,6,227.7,9449189.0,2151580335.2999997,25554064.0,6560341.0,2132586612.2999997,78.3,10298000.0,806333400.0,19459000.0,4642000.0,791516400.0,64.5,15861000.0,1023034500.0,9502000.0,2654000.0,1016186500.0,60.0,20663000.0,1239780000.0,9541000.0,0.0,1230239000.0
United States,2014-07-23,Electrical Equipment,The Gates Corp.,5400.0,Secondary Buyout,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,56.4,58.0,0.12710584670921166,0.2416752428240123,0.23564145273954,0.22209326090796,2.353905454283811,1.6713614559216357,2.178254529222995,3.1508748713712533,0.71387273139012,0.6972001097117914,-0.2710708853925922,-0.8688913451149389,0.6108634835432456,0.4323619364785222,0.5427056519981828,0.696487922735552,0.07303561870065814,0.10491704633370584,0.055567356980029466,0.1805024943522153,,,,,14.346122663189005,23.477452725147902,19.386108713890508,16.34643344859243,3.219808565984828,2.6578311248051767,3.118184758631812,3.62290047660154,13.991786983796574,7.128097444058421,-35.777470004688226,-9.721786863621539,3.4832043385688056,3.970190685542501,4.59013197791457,4.067312664518304,2014,7,37.34,608803111.0,22732708164.74,1412472000.0,0.0,21320236164.74,26.27,634337179.0,16664037692.33,1837324000.0,0.0,14826713692.33,31.02,649475264.0,20146722689.28,1837253000.0,0.0,18309469689.28,36.130001,665453198.0,24042824709.1932,1992497000.0,0.0,22050327709.1932
United States,2014-07-28,Internet Software and Services,"Trulia, Inc.",3500.0,Add-on Acquisition,"Zillow Group, Inc., 1301 Second Avenue, Floor 31, Seattle, Washington, 98101, United States, (206) 470-7000, www.zillow.com",ZG,56.4,58.0,8.157919343036019,7.138519310636393,5.983073157689066,7.108255129363866,0.10352101552534992,0.17045090186718964,0.2431690721494861,0.2141044331020891,,,,,-0.13381692764189473,-0.23813320469010066,-0.26023017072038496,-0.17088319585733205,0.0,0.030256841172753863,-0.0005900829747444487,0.4868645587643881,110.52478189001916,-245.88915041179024,-77.73138116601962,68.87455103840661,-83.17780274707636,-24.71117112457514,-29.76359148604143,-88.76363429358187,6.160858280950918,1.3731907842062103,2.5896196104574267,3.1498007759253435,2840.5512747063426,-80.94459482056811,-104.01614819981928,46.67659309630422,11.130598011617307,5.706502465575785,7.749954913186919,7.783347929130362,2014,7,33.64,0.0,0.0,126000000.0,0.0,-126000000.0,30.87,0.0,0.0,229000000.0,230000000.0,1000000.0,32.78,0.0,0.0,244000000.0,367000000.0,123000000.0,40.53,0.0,0.0,352000000.0,385000000.0,33000000.0
United States,2014-07-21,Metals/Mining,"Severstal Columbus, LLC",1625.0,Divestiture,"Steel Dynamics, Inc., 7575 West Jefferson Boulevard, Fort Wayne, Indiana, 46804, United States, (260) 969-3500, www.steeldynamics.com",STLD,56.4,58.0,3.454385139901246,4.741244932653328,4.110007505453728,4.0394533683200935,1.4830415379334017,1.3144454640342094,1.1946320831425818,1.0455260722275563,-96.5,80.62633914906642,-13.667558860769637,-38.17346411977285,0.01884422110552764,-0.031880945079216814,0.07253762291360454,0.09804538245231552,0.4424242424242424,0.4004138495025133,0.3618419769806057,0.3294776179249066,9.484575925323881,26.32475107530041,9.091507250570796,7.582148100918883,21.698233434394908,-30.49919953956305,20.51185103542128,12.870360897260012,1.1694550803982149,1.4831291363635175,2.6777698677836157,3.121002247302312,6.735117930407276,4.232008969209605,11.973550196150322,18.20808199691898,0.3890615177249886,0.5233297475209071,1.007814852331374,1.096602641402265,2014,7,14.8261,229772000.0,3406622649.2000003,361400000.0,2935400000.0,5980622649.200001,16.4342,241836000.0,3974381191.2000003,727032000.0,2577976000.0,5825325191.200001,32.1784,243576000.0,7837885958.400001,841483000.0,2353194000.0,9349596958.400002,43.5605,240132000.0,10460269986.0,1028649000.0,2353145000.0,11784765986.0
Norway,2014-07-16,Financial Services,Aktiv Kapital AS,880.0,Add-on Acquisition,"PRA Group, Inc., 120 Corporate Boulevard, Norfolk, Virginia, 23502, United States, (888) 772-7326, www.pragroup.com",PRAA,56.4,58.0,17.787099567099567,13.742635446402499,13.324056568101033,14.624895176104145,2.0799210831121187,2.6945382408091008,2.599598982298991,2.354588737541925,,,,,0.3416839866101985,0.27337269563851224,0.16143297454790628,0.1936381939442509,0.4136299761139885,0.34711985772089377,0.32212137258265405,-0.07322631221475318,8.02166889824216,6.869004990493263,9.499367340240736,10.990802791965383,14.025125633834733,8.526422352702976,21.172219937248077,10.146609250300434,2.743808072355259,1.7886577396679295,2.0845659093301983,1.5141804318216725,10.414933862879069,8.31426563924488,20.273347586362103,-74.84836795926716,2.809979465792781,1.5199369863420868,2.1691979098942906,2.023712102402486,2014,7,49.52,49990000.0,2475504800.0,39661000.0,1572159000.0,4008002800.0,29.75,48128000.0,1431808000.0,71372000.0,1797067000.0,3157503000.0,38.9,46316000.0,1801692400.0,94287000.0,1852644000.0,3560049400.0,36.05,45671000.0,1646439549.9999998,120516000.0,2248472000.0,3774395550.0
Australia,2014-07-07,Internet Software and Services,Wotif Group,658.0,Add-on Acquisition,"Expedia Group, Inc., 1111 Expedia Group Way West, Seattle, Washington, 98119, United States, (206) 481-7200, www.expediagroup.com",EXPE,56.4,58.0,0.6985330631070686,0.5022363250054801,0.5631042117457278,0.7031104155640088,4.055598741668147,2.183474652752224,2.8181018275290217,3.0942628089250355,-5.609417702819155,-2.0162369531063478,-2.6107522000570773,-3.36570418385386,0.08061806355009166,0.13877667982501432,0.03152652673417553,0.04142847543162697,0.1973372991191049,0.21946256973828301,0.05536876355748373,0.14282423625841004,12.019541945486436,9.079318889061039,15.427130712456098,13.620811390799235,27.314598385820542,16.962950141602303,64.37612592106382,51.98376686933147,6.094300726068464,2.6658164778593183,4.390842375373913,4.344656568122441,10.470010431245976,22.31926403260563,22.26330555199721,18.045150052717432,1.8866813522721058,1.943490047010656,2.0680629147516334,1.9531110483423004,2014,7,81.6552,133168000.0,10873859673.599998,1402700000.0,1746787000.0,11217946673.599998,96.76,134018000.0,12967581680.0,1676299000.0,3183140000.0,14474422680.0,117.4258,154517000.0,18144282338.6,1796811000.0,3160336000.0,19507807338.6,125.6386,156385000.0,19647992461.0,2846729000.0,3749054000.0,20550317461.0
United States,2014-07-02,Internet Software and Services,LiveRail,400.0,Add-on Acquisition,"Facebook, Inc., 1601 Willow Road, Menlo Park, California, 94025, United States, (650) 543-4800, www.facebook.com",FB2A.DE,56.4,58.0,9.40308988764045,11.247792207792209,11.965565217391305,12.915691489361704,0.10721409574468084,0.11735040028947487,0.0974254147379802,0.13688514667706833,,,,,0.39387133001764796,0.34549308344489066,0.4529271293147116,0.5065800801908839,0.4012219959266802,0.4045850823377462,0.18381530595941845,0.1159075458871516,29.244717847775952,35.87836336706986,23.19578556187291,20.168716419105465,61.806611338775504,80.0665672451193,34.81256671723597,28.014657036525673,5.03411561768617,6.6779478945225925,6.008717000878468,6.004082817329548,33.06850542966333,37.8716814159292,30.61719842902643,25.532548488245727,14.57656323888978,16.470632530120486,12.869237793979304,10.980383863921485,2014,7,68.209999,2614000000.0,178300937386.0,4315000000.0,6884000000.0,180869937386.0,103.5,2803000000.0,290110500000.0,4907000000.0,13527000000.0,298730500000.0,121.599998,2863000000.0,348140794274.0,8903000000.0,20546000000.0,359783794274.0,151.009995,2901000000.0,438079995495.0,8079000000.0,33632000000.0,463632995495.0
